"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_extraembryonicMesoderm"	400	"Phlda2"	131.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pea15a"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cacybp"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	829	"Dguok"	75	"HiG"
"HiG_extraembryonicMesoderm"	365	"E2f4"	144	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rrbp1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	24	"Macroh2a1"	200	"HiG"
"HiG_extraembryonicMesoderm"	0	"Igfbp4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	354	"Gabarap"	145	"HiG"
"HiG_extraembryonicMesoderm"	182	"Sparc"	164	"HiG"
"HiG_extraembryonicMesoderm"	5	"Pdlim4"	216.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"P4ha2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1969	"Ubb"	35	"HiG"
"HiG_extraembryonicMesoderm"	0	"Dusp9"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Abracl"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ube2d1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Nudt4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1145	"Hsp90b1"	62	"HiG"
"HiG_extraembryonicMesoderm"	0	"Hnrnph3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Macroh2a2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Csrp2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Llph"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Laptm4a"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	6	"Sdc1"	214.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Slc9a3r1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Galk1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Txndc17"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Dcakd"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Actn1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Gadd45g"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3	"Msx2"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Sfxn1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1949	"Lman2"	36	"HiG"
"HiG_extraembryonicMesoderm"	0	"Dbn1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pitx1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Gpx8"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3706	"Ube2e1"	18	"HiG"
"HiG_extraembryonicMesoderm"	72	"Arf4"	185	"HiG"
"HiG_extraembryonicMesoderm"	0	"Dnajc3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Laptm4b"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1287	"Myc"	59	"HiG"
"HiG_extraembryonicMesoderm"	0	"Slc38a4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Hes1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Sdf2l1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	34	"Umps"	192.5	"HiG"
"HiG_extraembryonicMesoderm"	303	"Tmbim6"	150	"HiG"
"HiG_extraembryonicMesoderm"	32	"Krt18"	194	"HiG"
"HiG_extraembryonicMesoderm"	834	"Krt8"	74	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pcbp4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	313	"Igf2r"	149	"HiG"
"HiG_extraembryonicMesoderm"	8	"Bambi"	210.5	"HiG"
"HiG_extraembryonicMesoderm"	2547	"Pfdn6"	28	"HiG"
"HiG_extraembryonicMesoderm"	137	"Ppic"	172	"HiG"
"HiG_extraembryonicMesoderm"	1346	"Ccdc86"	56	"HiG"
"HiG_extraembryonicMesoderm"	0	"Znrd2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	422	"Arl3"	111	"HiG"
"HiG_extraembryonicMesoderm"	198	"P4hb"	161	"HiG"
"HiG_extraembryonicMesoderm"	0	"Maged1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	87	"Wdr45b"	182	"HiG"
"HiG_extraembryonicMesoderm"	205	"Maged2"	159	"HiG"
"HiG_extraembryonicMesoderm"	0	"Prdx4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3622	"Echs1"	20	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tspan4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	234	"Hprt"	158	"HiG"
"HiG_extraembryonicMesoderm"	530	"Exosc7"	102	"HiG"
"HiG_extraembryonicMesoderm"	0	"Nrp1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	564	"Smad7"	96	"HiG"
"HiG_extraembryonicMesoderm"	3690	"Imp4"	19	"HiG"
"HiG_extraembryonicMesoderm"	6875	"Atic"	5.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Itm2c"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	4504	"Ncl"	13	"HiG"
"HiG_extraembryonicMesoderm"	2434	"Smyd2"	29	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rgs5"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	569	"Vim"	95	"HiG"
"HiG_extraembryonicMesoderm"	3586	"Hspa5"	22	"HiG"
"HiG_extraembryonicMesoderm"	0	"Mtx2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	391	"Hsd17b12"	135	"HiG"
"HiG_extraembryonicMesoderm"	6	"Meis2"	214.5	"HiG"
"HiG_extraembryonicMesoderm"	437	"Mdk"	109	"HiG"
"HiG_extraembryonicMesoderm"	371	"Pdia3"	140.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cst3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	30	"Sall4"	196	"HiG"
"HiG_extraembryonicMesoderm"	8548	"E2f5"	3	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ssr3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	2393	"Lef1"	30	"HiG"
"HiG_extraembryonicMesoderm"	572	"Gar1"	93	"HiG"
"HiG_extraembryonicMesoderm"	105	"Cnn3"	176	"HiG"
"HiG_extraembryonicMesoderm"	54	"Ccn1"	189	"HiG"
"HiG_extraembryonicMesoderm"	585	"Exosc3"	92	"HiG"
"HiG_extraembryonicMesoderm"	4933	"Stoml2"	11	"HiG"
"HiG_extraembryonicMesoderm"	131	"Txndc12"	173	"HiG"
"HiG_extraembryonicMesoderm"	0	"Slc2a1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3	"Nasp"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	955	"Ebna1bp2"	67	"HiG"
"HiG_extraembryonicMesoderm"	0	"Sh3bgrl3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	4263	"Nudc"	16	"HiG"
"HiG_extraembryonicMesoderm"	2338	"Rcc1"	31	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ctnnbip1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ugdh"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1905	"Tmem165"	40	"HiG"
"HiG_extraembryonicMesoderm"	0	"Nudt9"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Fscn1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	4	"Cdx2"	219	"HiG"
"HiG_extraembryonicMesoderm"	498	"Gnb2"	105	"HiG"
"HiG_extraembryonicMesoderm"	2028	"Hibadh"	34	"HiG"
"HiG_extraembryonicMesoderm"	0	"Igf2bp3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	4295	"Cnbp"	15	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ptms"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ldhb"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	159	"Bcat1"	169	"HiG"
"HiG_extraembryonicMesoderm"	0	"Vgll4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Slc2a3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	21	"Fkbp4"	202	"HiG"
"HiG_extraembryonicMesoderm"	525	"Arl6ip1"	103	"HiG"
"HiG_extraembryonicMesoderm"	408	"Mettl9"	118.5	"HiG"
"HiG_extraembryonicMesoderm"	791	"Bccip"	79	"HiG"
"HiG_extraembryonicMesoderm"	0	"Plp2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	407	"Itm2a"	123.5	"HiG"
"HiG_extraembryonicMesoderm"	31	"Cdx4"	195	"HiG"
"HiG_extraembryonicMesoderm"	126	"Rbbp7"	175	"HiG"
"HiG_extraembryonicMesoderm"	293	"Dkc1"	151	"HiG"
"HiG_extraembryonicMesoderm"	0	"Eif4ebp1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rbpms"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	147	"Slc25a4"	171	"HiG"
"HiG_extraembryonicMesoderm"	2247	"Emc8"	32	"HiG"
"HiG_extraembryonicMesoderm"	938	"Aars"	69	"HiG"
"HiG_extraembryonicMesoderm"	408	"Jam3"	118.5	"HiG"
"HiG_extraembryonicMesoderm"	4386	"Rsl24d1"	14	"HiG"
"HiG_extraembryonicMesoderm"	1583	"Anxa2"	51	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rp9"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Crabp1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tspan3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	37	"Ppib"	191	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cmtm7"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ptov1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ppp1r14a"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Armh4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	417	"S100a10"	113	"HiG"
"HiG_extraembryonicMesoderm"	1757	"Gcsh"	42	"HiG"
"HiG_extraembryonicMesoderm"	371	"Ube2r2"	140.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pclaf"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Twist1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Asb4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	8	"Prrx2"	210.5	"HiG"
"HiG_extraembryonicMesoderm"	1297	"Lsm1"	58	"HiG"
"HiG_extraembryonicMesoderm"	7	"Spcs2"	212.5	"HiG"
"HiG_extraembryonicMesoderm"	407	"Resf1"	123.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Chchd4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Txndc5"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Myl12b"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	201	"Ddx21"	160	"HiG"
"HiG_extraembryonicMesoderm"	3	"Hoxd1"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Bex2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3601	"Gna11"	21	"HiG"
"HiG_extraembryonicMesoderm"	320	"Wdr74"	148	"HiG"
"HiG_extraembryonicMesoderm"	0	"Krtcap2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Dok4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	255	"Ptk7"	155	"HiG"
"HiG_extraembryonicMesoderm"	691	"Cd81"	85	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ptma"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	2586	"Mrpl12"	26	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cdv3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	244	"Fermt2"	157	"HiG"
"HiG_extraembryonicMesoderm"	5886	"Mybbp1a"	7	"HiG"
"HiG_extraembryonicMesoderm"	3	"Isl1"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Limd2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ndn"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Mycn"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	23	"Ostc"	201	"HiG"
"HiG_extraembryonicMesoderm"	918	"Hoxa9"	70	"HiG"
"HiG_extraembryonicMesoderm"	34	"Hand1"	192.5	"HiG"
"HiG_extraembryonicMesoderm"	699	"Gnl3"	84	"HiG"
"HiG_extraembryonicMesoderm"	28	"Pdlim7"	197.5	"HiG"
"HiG_extraembryonicMesoderm"	2775	"Tceal9"	24	"HiG"
"HiG_extraembryonicMesoderm"	1606	"Acta2"	47	"HiG"
"HiG_extraembryonicMesoderm"	374	"Wdr43"	138	"HiG"
"HiG_extraembryonicMesoderm"	0	"1110059E24Rik"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Degs1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	4	"Hoxa7"	219	"HiG"
"HiG_extraembryonicMesoderm"	0	"Calm2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ctnna1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	419	"Ckap4"	112	"HiG"
"HiG_extraembryonicMesoderm"	387	"Lin28a"	136	"HiG"
"HiG_extraembryonicMesoderm"	1387	"Snai1"	54	"HiG"
"HiG_extraembryonicMesoderm"	0	"Efnb1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Peg3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1184	"Mapk3"	61	"HiG"
"HiG_extraembryonicMesoderm"	0	"Hoxb8"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pgp"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	128	"Pdia6"	174	"HiG"
"HiG_extraembryonicMesoderm"	0	"Sptssa"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	404	"Basp1"	129.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Eva1b"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Map7d1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	535	"Fn1"	101	"HiG"
"HiG_extraembryonicMesoderm"	0	"Fbln1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Xbp1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tmem88"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	339	"Marcksl1"	146	"HiG"
"HiG_extraembryonicMesoderm"	0	"Prtg"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	278	"Ubqln2"	152.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Bri3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rbpms2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	6875	"Rab2a"	5.5	"HiG"
"HiG_extraembryonicMesoderm"	1	"Cd24a"	231.5	"HiG"
"HiG_extraembryonicMesoderm"	726	"Msx1"	83	"HiG"
"HiG_extraembryonicMesoderm"	9	"Polr1d"	208.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Hoxd9"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Smtnl2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cbfb"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Spin2c"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	164	"Vamp8"	168	"HiG"
"HiG_extraembryonicMesoderm"	412	"Bex1"	114.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ier2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"H1f10"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Mtap"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3	"Dlk1"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Mogat2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	794	"Gpc3"	78	"HiG"
"HiG_extraembryonicMesoderm"	0	"Efemp2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	849	"Wnt5a"	72	"HiG"
"HiG_extraembryonicMesoderm"	812	"Plpp3"	76	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rcl1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	412	"Dgcr6"	114.5	"HiG"
"HiG_extraembryonicMesoderm"	407	"Wls"	123.5	"HiG"
"HiG_extraembryonicMesoderm"	1	"Map1b"	231.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tmem158"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Itgb5"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rras2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	406	"Tmem119"	128	"HiG"
"HiG_extraembryonicMesoderm"	802	"Ifitm2"	77	"HiG"
"HiG_extraembryonicMesoderm"	383	"Rrs1"	137	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pgrmc1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	56	"Polg"	186	"HiG"
"HiG_extraembryonicMesoderm"	73	"Bmp4"	184	"HiG"
"HiG_extraembryonicMesoderm"	0	"Nectin2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	18	"Pdgfa"	204	"HiG"
"HiG_extraembryonicMesoderm"	547	"Pdia4"	99	"HiG"
"HiG_extraembryonicMesoderm"	0	"Arpc5"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	19	"Cfl2"	203	"HiG"
"HiG_extraembryonicMesoderm"	0	"C1qbp"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	3	"Sox11"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	636	"Impdh2"	90	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rps6ka6"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	370	"Gpx3"	142	"HiG"
"HiG_extraembryonicMesoderm"	0	"Oat"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	407	"Crip2"	123.5	"HiG"
"HiG_extraembryonicMesoderm"	9	"Arpc1b"	208.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Capn6"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Morc4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	172	"Lyar"	166.5	"HiG"
"HiG_extraembryonicMesoderm"	1005	"Lgals1"	66	"HiG"
"HiG_extraembryonicMesoderm"	3	"Mmp14"	224.5	"HiG"
"HiG_extraembryonicMesoderm"	1335	"Itgb1"	57	"HiG"
"HiG_extraembryonicMesoderm"	0	"Aard"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	661	"Rap1a"	88	"HiG"
"HiG_extraembryonicMesoderm"	0	"Prdm6"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Marcks"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rspo3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	740	"Grb10"	82	"HiG"
"HiG_extraembryonicMesoderm"	0	"Septin9"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	394	"Cbx1"	134	"HiG"
"HiG_extraembryonicMesoderm"	3406	"Ccnd1"	23	"HiG"
"HiG_extraembryonicMesoderm"	96	"Snu13"	180	"HiG"
"HiG_extraembryonicMesoderm"	1614	"Hsp90aa1"	45	"HiG"
"HiG_extraembryonicMesoderm"	407	"Id1"	123.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Selenom"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Mtch1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pigx"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1719	"Tuba1a"	43	"HiG"
"HiG_extraembryonicMesoderm"	0	"Csrp1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Igf2bp2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1873	"Actb"	41	"HiG"
"HiG_extraembryonicMesoderm"	546	"Hoxb2"	100	"HiG"
"HiG_extraembryonicMesoderm"	0	"9130401M01Rik"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Nup62cl"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	846	"Selenos"	73	"HiG"
"HiG_extraembryonicMesoderm"	0	"Car4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	7274	"Hmgn2"	4	"HiG"
"HiG_extraembryonicMesoderm"	0	"Selenoh"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cdca7"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1142	"Kti12"	63	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rtn4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Set"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	99	"Ugp2"	178	"HiG"
"HiG_extraembryonicMesoderm"	0	"Anp32b"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Sox4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	400	"Ifitm1"	131.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Ypel3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	559	"Idh2"	97	"HiG"
"HiG_extraembryonicMesoderm"	278	"Cyth2"	152.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tead2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tomm5"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	2	"Etv2"	229.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tnfaip1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1946	"Cibar1"	37	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rab34"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tsen34"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	9908	"Trp53"	2	"HiG"
"HiG_extraembryonicMesoderm"	395	"Pmp22"	133	"HiG"
"HiG_extraembryonicMesoderm"	101	"Vcan"	177	"HiG"
"HiG_extraembryonicMesoderm"	683	"H2az2"	87	"HiG"
"HiG_extraembryonicMesoderm"	174	"Cox4i2"	165	"HiG"
"HiG_extraembryonicMesoderm"	0	"Mpzl1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	438	"H19"	108	"HiG"
"HiG_extraembryonicMesoderm"	0	"Selenok"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	193	"Zrsr2"	162.5	"HiG"
"HiG_extraembryonicMesoderm"	262	"Amot"	154	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rnf128"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	367	"Tpm1"	143	"HiG"
"HiG_extraembryonicMesoderm"	0	"Pja1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	658	"Arpc2"	89	"HiG"
"HiG_extraembryonicMesoderm"	5160	"Brd3"	10	"HiG"
"HiG_extraembryonicMesoderm"	433	"Tmsb10"	110	"HiG"
"HiG_extraembryonicMesoderm"	5	"Rcn2"	216.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Hmgb3"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Fstl1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Plac1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Cald1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	782	"Sgce"	80	"HiG"
"HiG_extraembryonicMesoderm"	338	"Suv39h1"	147	"HiG"
"HiG_extraembryonicMesoderm"	0	"Bex4"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Tbrg1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Rsl1d1"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	2573	"Igf2"	27	"HiG"
"HiG_extraembryonicMesoderm"	2111	"Ubc"	33	"HiG"
"HiG_extraembryonicMesoderm"	4628	"Pa2g4"	12	"HiG"
"HiG_extraembryonicMesoderm"	407	"Txnl4a"	123.5	"HiG"
"HiG_extraembryonicMesoderm"	5266	"Grwd1"	9	"HiG"
"HiG_extraembryonicMesoderm"	49	"Mest"	190	"HiG"
"HiG_extraembryonicMesoderm"	27	"Afdn"	199	"HiG"
"HiG_extraembryonicMesoderm"	0	"Bbx"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	1913	"Nhp2"	39	"HiG"
"HiG_extraembryonicMesoderm"	55	"Hoxa10"	187.5	"HiG"
"HiG_extraembryonicMesoderm"	0	"Psme2"	323.5	"HiG"
"HiG_extraembryonicMesoderm"	410	"Hmga2"	116.5	"HiG"
"HiG_extraembryonicMesoderm"	2	"Cadm1"	229.5	"HiG"
